18160,M,,,3,High School,Professional,Yes,4,5-10 Miles,Europe,51,Yes
25241,M,,,2,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,47,No
24369,M,,,5,Graduate Degree,Management,No,2,0-1 Miles,Pacific,39,No
27165,S,,,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
29424,M,,,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No
15926,S,,,3,High School,Professional,Yes,4,5-10 Miles,Europe,50,Yes
14554,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,66,No
16468,S,,,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,30,No
19174,S,,,0,High School,Manual,No,1,2-5 Miles,Europe,32,Yes
19183,S,,,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
13683,S,,,0,High School,Manual,No,1,2-5 Miles,Europe,32,No
17848,S,,,0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Yes
17894,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,50,Yes
25651,M,,,1,Bachelors,Skilled Manual,No,0,0-1 Miles,Europe,43,Yes
22936,S,,,1,Partial College,Skilled Manual,No,1,0-1 Miles,Pacific,45,Yes
23915,M,,,2,High School,Manual,Yes,2,0-1 Miles,Europe,42,No
24121,S,,,0,Partial College,Clerical,No,1,0-1 Miles,Europe,29,Yes
27878,S,,,0,Partial College,Manual,No,0,0-1 Miles,Pacific,28,Yes
13572,S,,,3,High School,Manual,Yes,0,0-1 Miles,Europe,37,Yes
27941,M,,,4,Partial College,Professional,Yes,2,2-5 Miles,Europe,53,No
26354,S,,,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,38,Yes
14785,S,,,1,Bachelors,Clerical,No,1,1-2 Miles,Europe,39,No
17238,S,,,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,32,No
23608,M,,,3,High School,Professional,Yes,3,0-1 Miles,Europe,51,Yes
22538,S,,,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
12332,M,,,4,High School,Management,Yes,3,5-10 Miles,Europe,58,Yes
17230,M,,,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,30,No
13082,S,,,0,Graduate Degree,Management,Yes,0,2-5 Miles,Pacific,48,Yes
22518,S,,,3,Partial College,Clerical,No,2,0-1 Miles,Europe,27,Yes
13687,M,,,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,33,Yes
23571,M,,,2,Bachelors,Management,Yes,2,0-1 Miles,Pacific,66,Yes
19305,S,,,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,Yes
22636,S,,,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,38,Yes
17310,M,,,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,Pacific,45,Yes
12133,M,,,3,Partial College,Professional,Yes,3,5-10 Miles,Europe,50,Yes
25918,S,,,2,Partial College,Clerical,No,2,5-10 Miles,Pacific,60,Yes
25752,S,,,2,Partial College,Manual,No,1,0-1 Miles,Europe,53,Yes
17324,M,,,4,Bachelors,Professional,Yes,1,10+ Miles,Pacific,46,No
22918,S,,,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,50,No
12510,M,,,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,43,Yes
25512,S,,,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
16179,S,,,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,No
15628,M,,,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,89,No
20977,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,Yes
18140,M,,,3,Partial College,Professional,No,3,5-10 Miles,Europe,51,Yes
20417,M,,,3,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,No
18267,M,,,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,43,No
13620,S,,,0,Bachelors,Professional,No,3,10+ Miles,Pacific,30,Yes
22974,M,,,2,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,69,No
13586,M,,,4,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No
17978,M,,,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
12581,S,,,0,Partial College,Manual,No,1,0-1 Miles,Pacific,28,Yes
18018,S,,,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No
28957,S,,,0,Partial High School,Professional,Yes,4,10+ Miles,Pacific,34,Yes
13690,S,,,0,Partial High School,Manual,No,2,1-2 Miles,Europe,34,Yes
12568,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,64,No
13122,M,,,0,Bachelors,Professional,Yes,1,1-2 Miles,Pacific,41,Yes
21184,S,,,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No
26150,S,,,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,41,Yes
24151,S,,,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,51,No
23962,M,,,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No
17793,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
14926,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
16163,S,,,2,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,38,Yes
21365,M,,,2,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No
27771,S,,,1,Bachelors,Clerical,Yes,1,1-2 Miles,Europe,39,Yes
26167,S,,,2,Bachelors,Management,No,1,5-10 Miles,Pacific,53,Yes
25792,S,,,3,Bachelors,Management,Yes,4,10+ Miles,Europe,53,No
11555,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,80,No
22381,M,,,1,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,No
17882,M,,,1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No
22174,M,,,3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
22439,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
18012,M,,,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
27582,S,,,2,Bachelors,Professional,No,0,0-1 Miles,Pacific,36,Yes
12744,S,,,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,33,No
22821,M,,,3,Partial College,Professional,Yes,4,0-1 Miles,Europe,52,No
20171,M,,,2,Partial College,Manual,Yes,1,0-1 Miles,Europe,46,Yes
11116,M,,,5,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,43,No
20053,S,,,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,34,No
25266,S,,,2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,No
17960,M,,,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,35,Yes
13961,M,,,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
11897,S,,,2,Bachelors,Professional,No,1,0-1 Miles,Pacific,37,Yes
11139,S,,,2,Partial College,Clerical,No,2,5-10 Miles,Pacific,67,No
11576,M,,,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,Yes
19255,S,,,2,Partial College,Manual,Yes,1,0-1 Miles,Europe,51,Yes
18153,M,,,2,Bachelors,Management,Yes,4,10+ Miles,Europe,59,No
14547,M,,,2,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,No
24901,S,,,0,Partial College,Management,No,3,10+ Miles,Pacific,32,Yes
27169,S,,,0,High School,Manual,Yes,1,2-5 Miles,Europe,34,Yes
14805,S,,,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
15822,M,,,2,Bachelors,Management,Yes,2,0-1 Miles,Pacific,67,No
19389,S,,,0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No
17048,S,,,1,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,36,Yes
22204,M,,,4,Bachelors,Management,Yes,3,2-5 Miles,Pacific,48,No
12718,S,,,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,31,No
15019,S,,,3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,55,No
28488,S,,,0,Partial College,Manual,Yes,0,0-1 Miles,Pacific,28,Yes
21891,M,,,0,High School,Management,Yes,3,10+ Miles,Pacific,34,Yes
27814,S,,,3,Partial College,Clerical,No,1,0-1 Miles,Europe,26,No
22175,M,,,3,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,53,Yes
29447,S,,,2,Bachelors,Clerical,No,1,2-5 Miles,Europe,68,No
19784,M,,,2,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,50,Yes
27824,S,,,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,28,Yes
24093,S,,,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,40,Yes
19618,M,,,5,Partial College,Skilled Manual,Yes,2,0-1 Miles,Pacific,44,No
21561,S,,,0,Bachelors,Professional,No,3,10+ Miles,Pacific,34,Yes
11061,M,,,2,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,52,Yes
26651,S,,,4,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,36,Yes
21108,M,,,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,43,Yes
12731,S,,,0,High School,Manual,No,1,1-2 Miles,Europe,32,No
25307,M,,,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,32,Yes
14278,M,,,0,Graduate Degree,Management,Yes,1,10+ Miles,Pacific,48,No
20711,M,,,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,32,Yes
11383,M,,,3,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,No
12497,M,,,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No
16559,S,,,2,High School,Manual,Yes,0,0-1 Miles,Europe,36,Yes
11585,M,,,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,No
20277,M,,,2,Partial College,Clerical,No,2,0-1 Miles,Pacific,69,No
26765,S,,,5,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,45,No
12389,S,,,0,High School,Manual,No,1,2-5 Miles,Europe,34,No
13585,M,,,4,Partial College,Professional,No,1,2-5 Miles,Europe,53,Yes
26385,S,,,3,High School,Professional,No,4,5-10 Miles,Europe,50,No
12236,M,,,1,Partial College,Manual,Yes,0,0-1 Miles,Europe,65,No
21560,M,,,0,Partial High School,Professional,Yes,4,10+ Miles,Pacific,32,Yes
21554,S,,,0,Bachelors,Professional,No,3,10+ Miles,Pacific,33,No
13662,S,,,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,31,Yes
13089,M,,,1,Bachelors,Management,Yes,2,0-1 Miles,Pacific,46,Yes
14791,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,Yes
19331,S,,,2,High School,Manual,Yes,1,0-1 Miles,Europe,40,No
17754,S,,,3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,46,Yes
11149,M,,,2,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,No
16549,S,,,3,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
24305,S,,,1,Bachelors,Management,No,3,0-1 Miles,Pacific,46,Yes
18253,M,,,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,No
20147,M,,,1,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,65,No
15612,S,,,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
28323,S,,,0,Bachelors,Professional,No,2,5-10 Miles,Pacific,43,Yes
22634,S,,,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
15665,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
27585,M,,,2,Bachelors,Professional,No,0,0-1 Miles,Pacific,36,Yes
19748,M,,,4,High School,Skilled Manual,No,2,1-2 Miles,Pacific,60,No
21974,S,,,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,42,Yes
14032,M,,,2,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
22610,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,35,Yes
26984,M,,,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,32,Yes
18294,M,,,1,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,46,No
28564,S,,,2,Partial College,Clerical,Yes,0,1-2 Miles,Europe,33,Yes
28521,S,,,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,36,Yes
15450,M,,,1,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No
25681,S,,,0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,Yes
19491,S,,,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
26415,M,,,4,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No
12821,M,,,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,39,No
15629,S,,,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
27835,M,,,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No
11738,M,,,4,Bachelors,Professional,Yes,0,2-5 Miles,North America,46,No
25065,M,,,2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,48,No
26238,S,,,3,Partial College,Clerical,Yes,1,1-2 Miles,North America,31,Yes
23707,S,,,5,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
27650,M,,,4,High School,Professional,Yes,0,5-10 Miles,North America,51,No
24981,M,,,2,Partial College,Professional,Yes,2,10+ Miles,North America,56,No
20678,S,,,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,40,Yes
15302,S,,,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
26012,M,,,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,48,Yes
26575,S,,,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
15559,M,,,5,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
19235,M,,,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No
15275,M,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,29,No
20339,M,,,1,Bachelors,Management,Yes,4,2-5 Miles,North America,44,Yes
25405,M,,,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,Yes
15940,M,,,4,Partial College,Professional,Yes,4,0-1 Miles,North America,40,No
25074,M,,,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,42,Yes
24738,M,,,1,Partial College,Clerical,Yes,1,1-2 Miles,North America,51,Yes
16337,M,,,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
24357,M,,,3,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,Yes
18613,S,,,0,Bachelors,Professional,No,1,2-5 Miles,North America,37,Yes
12207,S,,,4,Bachelors,Management,Yes,0,5-10 Miles,North America,66,Yes
18052,M,,,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
13353,S,,,4,Graduate Degree,Management,Yes,2,10+ Miles,North America,61,Yes
19399,S,,,0,Bachelors,Professional,No,1,2-5 Miles,North America,45,No
16154,M,,,5,Bachelors,Professional,Yes,2,2-5 Miles,North America,47,No
22219,M,,,2,High School,Professional,Yes,2,5-10 Miles,North America,49,No
17269,S,,,3,Bachelors,Professional,No,0,0-1 Miles,North America,47,Yes
23586,M,,,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes
15740,M,,,5,Bachelors,Management,Yes,2,1-2 Miles,North America,64,No
27638,S,,,1,Partial College,Professional,No,3,1-2 Miles,North America,44,No
18976,S,,,4,High School,Professional,Yes,2,10+ Miles,North America,62,Yes
19413,S,,,3,Bachelors,Professional,No,1,0-1 Miles,North America,47,Yes
13283,M,,,3,Partial College,Professional,No,2,0-1 Miles,North America,49,Yes
17471,S,,,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,67,No
16791,S,,,5,Bachelors,Management,Yes,3,10+ Miles,North America,59,Yes
15382,M,,,1,Bachelors,Management,Yes,2,1-2 Miles,North America,44,No
11641,M,,,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,36,No
11935,S,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
13233,M,,,2,Partial College,Professional,Yes,1,10+ Miles,North America,57,Yes
25909,M,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,Yes
14092,S,,,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,28,No
29143,S,,,1,Bachelors,Professional,No,1,0-1 Miles,North America,44,Yes
24941,M,,,3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
24637,M,,,4,High School,Professional,Yes,2,10+ Miles,North America,64,No
23893,M,,,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
13907,S,,,3,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,41,Yes
14900,M,,,1,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes
11262,M,,,4,Bachelors,Management,Yes,0,0-1 Miles,North America,42,No
22294,S,,,0,Bachelors,Professional,No,1,2-5 Miles,North America,37,Yes
12195,S,,,3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,52,No
25375,M,,,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No
11143,M,,,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
25898,M,,,2,High School,Professional,Yes,2,2-5 Miles,North America,53,No
24397,S,,,2,Bachelors,Management,No,4,1-2 Miles,North America,40,No
19758,S,,,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
15529,M,,,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes
19884,M,,,2,High School,Professional,Yes,2,2-5 Miles,North America,55,Yes
18674,S,,,4,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,48,No
13453,M,,,3,Bachelors,Management,Yes,3,0-1 Miles,North America,45,Yes
14063,S,,,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,42,Yes
27393,M,,,4,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
14417,S,,,3,High School,Professional,Yes,2,10+ Miles,North America,54,Yes
17533,M,,,3,Partial College,Professional,No,2,5-10 Miles,North America,73,Yes
18580,M,,,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,Yes
17025,S,,,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,Yes
25293,M,,,4,Bachelors,Management,Yes,0,1-2 Miles,North America,42,No
24725,M,,,3,Partial College,Clerical,Yes,0,1-2 Miles,North America,31,No
23200,M,,,3,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,41,No
15895,S,,,2,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
18577,M,,,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
27218,M,,,2,Partial High School,Clerical,No,0,0-1 Miles,North America,48,No
18560,M,,,2,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,34,Yes
25006,S,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
17369,S,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
14495,M,,,3,Partial College,Professional,No,2,5-10 Miles,North America,54,Yes
18847,M,,,2,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No
14754,M,,,1,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes
23378,M,,,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,Yes
26452,S,,,3,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No
20370,M,,,3,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No
20528,M,,,2,Partial High School,Skilled Manual,Yes,2,2-5 Miles,North America,55,No
23549,S,,,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
21751,M,,,3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,63,No
21266,S,,,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes
13388,S,,,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,No
18752,S,,,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
16917,M,,,1,Bachelors,Management,Yes,4,0-1 Miles,North America,38,No
15313,M,,,4,Bachelors,Management,Yes,2,2-5 Miles,North America,59,No
25329,S,,,3,Partial College,Clerical,No,2,0-1 Miles,North America,32,No
20380,M,,,3,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No
23089,M,,,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No
13749,M,,,4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No
24943,M,,,3,Bachelors,Management,Yes,2,10+ Miles,North America,66,No
28667,S,,,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,37,Yes
15194,S,,,2,Bachelors,Management,No,3,0-1 Miles,North America,39,Yes
17436,M,,,2,High School,Professional,No,2,1-2 Miles,North America,51,No
18935,M,,,0,Graduate Degree,Management,Yes,3,1-2 Miles,North America,40,No
16871,M,,,2,High School,Professional,Yes,1,10+ Miles,North America,51,Yes
12100,S,,,2,Bachelors,Management,Yes,0,10+ Miles,North America,57,No
23158,M,,,1,Graduate Degree,Professional,No,0,0-1 Miles,North America,35,Yes
18545,M,,,4,High School,Professional,No,2,10+ Miles,North America,61,Yes
18391,S,,,5,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No
19812,S,,,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
27660,M,,,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No
18058,S,,,3,High School,Skilled Manual,Yes,2,2-5 Miles,North America,78,No
20343,M,,,4,Partial College,Professional,Yes,1,1-2 Miles,North America,45,No
28997,S,,,2,High School,Professional,No,1,2-5 Miles,North America,58,Yes
24398,M,,,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No
19002,M,,,2,Partial College,Professional,Yes,1,2-5 Miles,North America,57,Yes
28609,M,,,2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
29231,S,,,4,Partial College,Professional,No,2,0-1 Miles,North America,43,No
18858,S,,,2,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
20000,M,,,1,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes
25261,M,,,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
17458,S,,,3,High School,Professional,Yes,0,5-10 Miles,North America,52,Yes
11644,S,,,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,No
16145,S,,,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,46,Yes
16890,M,,,3,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
25983,M,,,0,Bachelors,Professional,No,1,0-1 Miles,North America,43,No
14633,M,,,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,No
22994,M,,,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes
22983,S,,,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,27,No
25184,S,,,1,Partial College,Professional,Yes,4,5-10 Miles,North America,45,Yes
14469,M,,,3,Partial College,Professional,Yes,4,1-2 Miles,North America,45,No
11538,S,,,4,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,Yes
16245,S,,,4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No
17858,M,,,4,High School,Skilled Manual,Yes,2,2-5 Miles,North America,44,Yes
25347,S,,,3,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No
15814,S,,,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
11259,M,,,4,Partial College,Professional,Yes,4,2-5 Miles,North America,41,Yes
11200,M,,,4,Bachelors,Management,Yes,1,1-2 Miles,North America,58,No
25101,M,,,5,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
21801,M,,,4,Partial College,Professional,Yes,1,1-2 Miles,North America,55,No
25943,S,,,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,27,Yes
22127,M,,,3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No
20414,M,,,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
23672,M,,,3,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No
29255,S,,,3,Partial College,Professional,No,1,1-2 Miles,North America,51,Yes
28815,M,,,1,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,35,No
27753,M,,,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
27643,S,,,5,Partial College,Professional,Yes,3,2-5 Miles,North America,44,No
13754,S,,,4,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No
22088,M,,,1,Bachelors,Management,Yes,2,0-1 Miles,North America,45,Yes
27388,M,,,3,Bachelors,Management,No,2,1-2 Miles,North America,66,No
24745,S,,,2,High School,Skilled Manual,No,2,0-1 Miles,North America,49,No
29237,S,,,4,Partial College,Professional,Yes,3,5-10 Miles,North America,43,Yes
15272,S,,,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
18949,S,,,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,74,Yes
14507,M,,,2,Graduate Degree,Management,Yes,3,1-2 Miles,North America,65,No
25886,M,,,2,Partial College,Professional,Yes,2,2-5 Miles,North America,56,Yes
21441,M,,,4,Bachelors,Management,Yes,2,10+ Miles,North America,64,No
21741,M,,,3,Partial College,Professional,Yes,2,5-10 Miles,North America,50,Yes
14572,M,,,3,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
23368,M,,,5,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
16217,S,,,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No
16247,S,,,4,Graduate Degree,Skilled Manual,No,0,1-2 Miles,North America,47,No
22010,S,,,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
25872,S,,,2,Bachelors,Management,No,1,2-5 Miles,North America,58,Yes
19164,S,,,0,Bachelors,Professional,No,1,2-5 Miles,North America,38,Yes
18435,S,,,5,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,Yes
14284,S,,,0,Partial College,Professional,No,2,1-2 Miles,North America,32,Yes
11287,M,,,5,Partial College,Professional,No,3,5-10 Miles,North America,45,No
13066,S,,,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
29106,S,,,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
26236,M,,,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No
17531,M,,,2,High School,Professional,No,2,5-10 Miles,North America,50,No
12964,M,,,1,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No
19133,S,,,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,Yes
24643,S,,,4,Bachelors,Management,Yes,2,10+ Miles,North America,63,No
21599,M,,,1,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
22976,S,,,0,High School,Skilled Manual,No,2,0-1 Miles,North America,28,Yes
27637,S,,,1,Partial College,Professional,No,3,1-2 Miles,North America,44,No
11890,M,,,5,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,47,No
28580,M,,,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,40,Yes
14443,M,,,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,40,No
17864,M,,,1,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
20505,M,,,5,High School,Professional,No,2,10+ Miles,North America,61,No
14592,M,,,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No
22227,M,,,2,High School,Professional,Yes,2,5-10 Miles,North America,50,No
